species,lat,lon,T_cold,GDD0,P_season,TP_syn,Aridity,ISO
Mimulus latidens,40.458307312347,-120.252363928116,-11,3318,58,-93,91,44
Mimulus latidens,35.766902202966,-120.738715334521,83,5382,98,-92,90,55
Mimulus latidens,41.25195,-121.41698,-8,2910,69,-97,18,45
Mimulus latidens,36.3768869633794,-120.744322556144,56,4404,95,-93,-4,51
Mimulus latidens,35.7729016996829,-120.784716444344,85,5346,98,-93,98,57
Mimulus latidens,39.3591699990747,-121.51583,70,5949,93,-97,11,42
Mimulus latidens,39.1983299990757,-121.73944,73,5919,92,-96,40,45
Mimulus latidens,42.3,-119.7,-25,2352,42,-75,56,43
Mimulus latidens,40.90611,-120.57556,-27,2622,56,-92,67,45
Mimulus latidens,32.375,-116.64167,113,6240,90,-89,118,54
Mimulus latidens,32.36667,-116.64583,113,6240,90,-89,118,54
Mimulus latidens,37.6842981225736,-120.565984345804,73,5862,95,-97,63,45
Mimulus latidens,38.3072,-121.8212,73,5619,95,-96,47,47
Mimulus latidens,41.0597,-121.2146,-10,2898,68,-97,21,46
Mimulus latidens,39.7532054264905,-121.940633834791,71,5856,88,-97,23,45
Mimulus latidens,38.4706,-121.7675,73,5670,95,-96,43,47
Mimulus latidens,37.1266343543347,-120.085606385124,70,5931,96,-97,86,45
Mimulus latidens,36.8531129789005,-119.785226169154,71,6042,96,-95,97,45
Mimulus latidens,37.010539615495,-119.748127179476,73,5994,96,-96,77,45
Mimulus latidens,37.9145184927294,-121.14735067937,75,5829,93,-97,76,46
Mimulus latidens,38.4455,-121.9007,73,5754,96,-95,29,47
Mimulus latidens,36.9463704512291,-121.119937951815,74,5598,93,-95,92,48
Mimulus latidens,39.0033820014382,-122.843904136896,60,4983,95,-94,-20,48
Mimulus latidens,37.86721,-121.69183,71,5619,92,-95,81,46
Mimulus latidens,38.3300330165892,-121.966574914314,73,5610,96,-96,26,47
Mimulus latidens,36.8538,-121.4037,86,5313,94,-97,69,56
Mimulus latidens,39.9337,-122.0551,75,6006,87,-96,30,43
Mimulus latidens,32.56766,-116.96246,126,6123,95,-90,114,55
Mimulus latidens,36.82525,-119.61171,73,6096,96,-95,85,44
Mimulus latidens,37.0391458551723,-120.151096844368,70,5964,95,-96,102,45
Mimulus latidens,36.6249020530574,-119.295872157475,74,6111,96,-95,79,45
Mimulus latidens,37.3512962152214,-120.476748155883,73,5910,96,-97,87,45
Mimulus latidens,38.978,-122.8394,60,4953,94,-94,-22,49
Mimulus latidens,33.701,-116.7105,58,4641,76,-89,14,49
Mimulus latidens,33.6829842691687,-117.166611720479,108,6240,86,-89,93,50
Mimulus latidens,39.5217075322667,-122.195796489379,70,5754,89,-96,46,47
Mimulus latidens,36.3822052970418,-120.943097140617,71,5079,94,-93,55,54
Mimulus latidens,39.7530852743743,-121.958884258339,71,5865,88,-96,25,45
Mimulus latidens,37.9768722884025,-121.748955297624,70,5574,92,-96,76,47
Mimulus latidens,38.005,-121.80472,74,5550,93,-97,71,47
Mimulus latidens,38.1175,-121.80333,73,5517,94,-96,55,47
Mimulus latidens,30.43333,-115.88333,146,6966,94,-80,173,60
Mimulus latidens,31.58333,-116.41667,120,5916,95,-88,102,60
Mimulus latidens,37.8816230069662,-121.91385783086,74,4818,94,-91,-13,44
Mimulus layneae,38.6952199990792,-122.44757,70,5316,95,-95,-19,50
Mimulus layneae,38.31639,-120.215,22,3498,89,-95,-81,44
Mimulus layneae,40.386,-122.751,60,5373,89,-95,-34,45
Mimulus layneae,38.54528,-120.30556,-2,2448,86,-94,-85,44
Mimulus layneae,38.53028,-120.30389,4,2730,87,-94,-97,43
Mimulus layneae,41.554,-122.255,-2,3081,74,-97,-4,46
Mimulus layneae,38.58556,-120.58861,60,4794,91,-95,-67,44
Mimulus layneae,37.05637,-119.73388,73,5973,95,-96,70,45
Mimulus layneae,38.21377,-120.36901,50,4563,92,-96,-63,45
Mimulus layneae,38.59708,-122.44586,70,4944,95,-93,-42,48
Mimulus layneae,38.8715499990779,-120.81858,65,5151,92,-96,-49,45
Mimulus layneae,37.16326,-119.29212,25,3303,91,-94,-54,45
Mimulus layneae,39.65282,-121.3198,39,4041,93,-95,-68,47
Mimulus layneae,40.92278,-123.235,-4,1917,82,-91,-76,48
Mimulus layneae,37.0796699990922,-119.37429,51,4695,93,-95,-26,45
Mimulus layneae,38.7939599990785,-122.35247,65,5109,95,-94,-16,48
Mimulus layneae,37.6667799990871,-119.80772,60,5319,92,-97,-3,46
Mimulus layneae,38.57556,-120.25806,-11,2166,84,-94,-14,44
Mimulus layneae,40.3795499990688,-123.00398,29,3762,88,-94,-59,48
Mimulus layneae,39.36428,-122.63456,55,4815,92,-93,-15,47
Mimulus layneae,38.83333,-122.36667,65,5082,94,-94,-15,48
Mimulus layneae,39.83639,-121.58667,55,4788,93,-96,-79,45
Mimulus layneae,40.1992199990697,-121.74016,32,3948,88,-97,-51,46
Mimulus layneae,38.81306,-120.37528,13,3183,87,-95,-88,45
Mimulus layneae,38.96389,-120.38333,3,2856,86,-95,-93,45
Mimulus layneae,38.89667,-120.36861,12,3231,87,-95,-84,45
Mimulus layneae,41.1302799990652,-121.44083,6,3516,74,-98,-7,47
Mimulus layneae,41.1130599990652,-121.45333,6,3561,74,-98,-8,47
Mimulus layneae,39.79306,-122.53319,69,5688,88,-95,29,45
Mimulus layneae,40.0719399990704,-121.58194,10,2988,86,-96,-73,46
Mimulus layneae,38.77043,-122.3604,64,4926,95,-93,-28,47
Mimulus layneae,40.0824999990704,-121.64806,35,3987,89,-97,-40,47
Mimulus layneae,39.4252224772744,-120.615458210521,-12,2202,84,-93,-18,44
Mimulus layneae,39.4574999990741,-120.60611,4,2817,86,-94,-109,44
Mimulus layneae,40.0102799990708,-122.65944,43,4329,89,-94,-46,47
Mimulus layneae,38.3367,-122.2172,78,5199,95,-93,-20,48
Mimulus layneae,38.8,-122.33334,65,5133,95,-94,-15,47
Mimulus layneae,39.30778,-120.16306,-25,2391,77,-95,6,46
Mimulus layneae,36.9325,-119.65278,71,5907,95,-96,59,44
Mimulus layneae,37.88417,-119.85,35,3993,88,-96,-47,45
Mimulus layneae,36.78417,-118.9,30,3792,91,-94,-23,43
Mimulus layneae,38.81667,-122.33333,65,5217,95,-94,-7,48
Mimulus layneae,38.58333,-122.45,70,4968,95,-93,-43,48
Mimulus layneae,38.7,-122.48444,66,5052,95,-94,-35,49
Mimulus layneae,40.4652799990683,-123.16917,34,4086,87,-94,-50,49
Mimulus layneae,37.03889,-119.35806,53,4737,93,-95,-24,45
Mimulus layneae,40.3826833833582,-123.209232458073,22,3174,87,-93,-85,49
Mimulus layneae,41.4202799990639,-121.64639,-6,2970,69,-97,19,45
Mimulus layneae,39.9391699990712,-123.11583,8,2265,88,-89,-117,48
Mimulus layneae,40.68333,-121.43333,-4,2949,77,-97,-18,46
Mimulus layneae,36.91722,-119.10056,58,5106,93,-95,-4,43
Mimulus layneae,40.61667,-121.5,-6,2634,77,-96,-41,46
Mimulus layneae,39.2124999990756,-122.59889,44,3915,93,-92,-64,47
Mimulus layneae,40.891781836476,-122.419121716018,49,4887,88,-96,-76,44
Mimulus layneae,40.8563899990664,-122.4525,63,5490,89,-95,-70,43
Mimulus layneae,39.4327799990742,-122.84639,51,4527,93,-93,-41,49
Mimulus layneae,41.1194399990652,-122.55111,8,3225,80,-96,-56,46
Mimulus layneae,41.124376899861,-122.562528632055,13,3471,81,-96,-52,46
Mimulus layneae,39.4083299990744,-122.54778,65,5340,90,-93,29,47
Mimulus layneae,39.417406456729,-122.553803288125,64,5334,90,-93,27,47
Mimulus layneae,39.9516061070905,-121.437484874236,6,2805,86,-95,-83,45
Mimulus layneae,36.9607848167913,-119.215694214114,68,5658,94,-95,7,42
Mimulus layneae,39.8944399990714,-122.65917,45,4404,90,-94,-42,47
Mimulus layneae,39.82028,-121.56444,60,5013,93,-96,-76,44
Mimulus layneae,41.38433,-122.37164,2,3075,78,-97,-40,46
Mimulus layneae,41.4072,-121.1889,-8,2961,64,-95,42,45
Mimulus layneae,39.6788899990727,-122.52917,68,5637,87,-95,33,45
Mimulus layneae,39.6583299990728,-121.33056,40,4116,93,-96,-69,47
Mimulus layneae,39.5505599990735,-121.38222,65,5481,93,-97,-47,43
Mimulus layneae,37.9364592986167,-119.72293786575,32,4143,86,-96,-35,45
Mimulus layneae,39.9,-121.16667,1,2712,86,-95,-90,44
Mimulus layneae,38.6402,-122.5649,63,4608,95,-92,-52,48
Mimulus layneae,40.8626783071671,-122.875931972012,22,3795,83,-95,-52,48
Mimulus layneae,40.0381900950338,-123.130625527828,20,2850,89,-91,-98,49
Mimulus layneae,40.4699820442524,-123.191933369023,30,3897,88,-94,-58,49
Mimulus layneae,39.8944399990714,-122.63528,50,4704,90,-94,-30,46
Mimulus layneae,36.7388905373677,-119.140689874105,73,5814,94,-95,12,42
Mimulus layneae,39.1429,-122.4813,55,4719,93,-93,-21,47
Mimulus layneae,39.634012449714,-121.363078661384,50,4626,94,-96,-80,45
Mimulus layneae,39.6627799990728,-122.67528,46,4365,92,-93,-42,47
Mimulus layneae,41.2172,-121.3419,-12,2739,67,-96,14,45
Mimulus layneae,40.8483299990664,-121.53528,3,3330,77,-98,-31,47
Mimulus layneae,37.375,-119.42917,3,2238,87,-93,-74,45
Mimulus layneae,39.3164055275846,-122.888709554867,50,4413,93,-93,-49,49
Mimulus layneae,40.3099859692007,-123.056727845482,17,2916,87,-92,-90,49
Mimulus layneae,37.96639,-119.76444,37,4287,86,-97,-36,45
Mimulus layneae,38.7122209408392,-122.474191674504,70,5277,95,-95,-22,50
Mimulus layneae,37.0761806544473,-119.415200224949,40,4074,92,-94,-44,45
Mimulus layneae,37.4373721867375,-119.459175576432,1,2205,87,-93,-73,45
Mimulus layneae,37.3447199990899,-119.56972,43,4359,92,-95,-41,45
Mimulus layneae,37.9658559162692,-120.074826460089,27,3567,89,-95,-76,45
Mimulus layneae,39.7613899990722,-121.79722,71,5796,89,-97,6,45
Mimulus layneae,38.8313160275208,-122.773100136317,55,4224,94,-92,-62,48
Mimulus layneae,37.7608610947725,-119.975621589032,44,4380,91,-96,-49,45
Mimulus layneae,39.8838899990715,-121.76139,69,5334,91,-95,-50,43
Mimulus layneae,39.6449999990729,-121.34806,44,4263,93,-96,-73,46
Mimulus layneae,40.0086099990708,-121.63111,32,3831,89,-96,-31,47
Mimulus layneae,38.861,-122.401,60,4848,94,-93,-26,47
Mimulus layneae,38.7242,-122.5122,69,5178,96,-94,-30,50
Mimulus layneae,40.32861,-123.50389,17,2559,88,-91,-112,50
Mimulus layneae,40.36139,-123.54222,17,2586,88,-91,-113,50
Mimulus layneae,40.125,-123.24472,25,3261,89,-92,-89,49
Mimulus layneae,40.19806,-123.16556,20,3024,88,-92,-92,49
Mimulus layneae,40.25933,-123.26136,6,2160,86,-90,-119,49
Mimulus layneae,41.3044,-121.3038,-6,3009,67,-96,32,45
Mimulus layneae,40.5717844558157,-122.720023937527,13,3069,85,-94,-80,47
Mimulus layneae,41.7789116305369,-122.049536638403,-20,2700,58,-89,59,47
Mimulus layneae,39.1872,-120.3551,-10,2559,84,-95,-52,46
Mimulus layneae,40.5863843758257,-122.701223718064,17,3243,85,-95,-75,47
Mimulus layneae,37.14,-119.5,71,5814,95,-96,29,43
Mimulus layneae,39.8755599990715,-121.22028,5,2829,87,-95,-87,44
Mimulus layneae,39.969439999071,-121.35528,-3,2418,84,-95,-79,44
Mimulus layneae,38.75483,-122.72547,55,4158,94,-91,-65,48
Mimulus layneae,38.77578,-122.74849,55,4227,94,-92,-62,48
Mimulus layneae,38.83879,-122.6275,60,4842,95,-94,-29,49
Mimulus layneae,40.68389,-121.61667,-35,1476,72,-93,31,43
Mimulus layneae,39.4321,-120.2412,-27,2235,76,-94,-9,45
Mimulus layneae,37.081182197625,-119.197245203011,17,2829,90,-93,-61,44
Mimulus layneae,41.0597,-121.2146,-10,2898,68,-97,21,46
Mimulus layneae,40.6222199990675,-122.71639,10,2880,84,-94,-83,47
Mimulus layneae,39.4337,-120.293,-27,1962,77,-94,0,44
Mimulus layneae,39.3170876571329,-122.63710379024,45,4140,93,-93,-53,47
Mimulus layneae,41.1919530218684,-121.739810207436,-6,2862,76,-97,-16,46
Mimulus layneae,37.0704925399302,-119.184264773738,18,2922,90,-93,-59,44
Mimulus layneae,40.4599999990683,-122.05278,71,5703,86,-97,-29,43
Mimulus layneae,37.0888899989978,-119.463091490833,65,5343,94,-95,-3,44
Mimulus layneae,40.252787256199,-123.02282621088,12,2598,86,-92,-101,48
Mimulus layneae,35.638,-118.8346,76,6069,92,-94,80,43
Mimulus layneae,38.5823020849853,-122.653984010709,75,5106,95,-95,-44,53
Mimulus layneae,38.7024,-122.4612,70,5256,95,-95,-24,50
Mimulus layneae,37.32667,-119.01667,8,2784,84,-94,-29,45
